chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,theta
r1600_c2000,1600,2000,3d,weibull,0.9347088900235667,2.1920664887329013,0.2864402637795936,0.13389329931444688,0.4674388214412252,0.6447703931337504,0.36711341964309024,54400.32473045465,,True,47.03203888540629,27938,0.4897384659102435,10.07034049773198,173.14957854859463,-152.68272173803553,0.1,1.395414043936212,0.06890857592373248,0.1406583290788977,0.0800447046673472,0.11713575526948918,0.07522004861987668,0.1296364578128677,10.311458212005816,0.5081185933023583,5.847226880315085,3.5676177662141897,6.921620244316112,10.311458212005816,47.03203888540629
r1600_c2000,1600,2000,2d,weibull,,0.7971716379856971,,,,0.6541752750325932,0.3792407570510613,26642.707773865404,,True,,15220,,9.54942996197128,,,0.1,1.3230670519812906,,,,,0.06274653292152828,0.13126409571665948,,,5.519119725507633,,,,
r1600_c2400,1600,2400,3d,powerlaw,0.8792500370080248,nan,0.4186115592611609,0.24893443031500712,0.5946668810444945,0.5619070367701761,0.48731622868965446,37337.1004757275,,True,41.588991010068845,27938,0.3510579612445994,13.763112586799183,-176.94302060704882,16.985489115809578,0.1,1.156039404856598,0.056748604414814593,0.08701974546104634,0.06460170422739729,0.08111454208712869,0.06519585275536446,0.08313898108588921,7.608342167387376,0.2363224444856078,7.9211626216173725,4.256745755762512,9.95944104671426,7.608342167387376,41.588991010068845
r1600_c2400,1600,2400,2d,powerlaw,,nan,,,,0.5704413592663188,0.4987968474039713,20104.395391319595,,True,,15220,,12.985349899307751,,,0.1,1.1493126378442529,,,,,0.06217687746196413,0.08098328262233456,,,7.862747101295401,,,,
r1600_c2400,1600,2400,3d,weibull,0.8792489664179456,1.0622707744570583,0.4186134077665199,0.24893567158344834,0.5946672203158176,0.5619072364371613,0.48731747172300866,37337.10898154725,,True,41.58881543203216,27938,0.3510541159764662,13.763087817310675,-176.9430163370217,16.985379324510312,0.1,1.156039536536109,0.05668927864348347,0.08634472245564316,0.06299779561481042,0.07939936445783556,0.061386863134814416,0.08184460724510423,7.615338372849262,0.23633820242124992,7.932429592541873,4.267681971554719,9.95492545585153,7.615338372849262,41.58881543203216
r1600_c2400,1600,2400,2d,weibull,,0.5670712322030739,,,,0.5704413778873512,0.4987983594609999,20104.39920486671,,True,,15220,,12.985250832729903,,,0.1,1.1493127468492141,,,,,0.05743714920881912,0.08032132270720668,,,7.866575099668244,,,,
r1600_c2800,1600,2800,3d,powerlaw,0.9137870546346275,nan,0.35984494685315216,0.21761972018827155,0.6047596946722701,0.34609324281371134,0.549761911877925,34968.19923592571,,True,26.525167125720806,27938,0.5191579447524495,12.257938595725514,-167.53979564628952,-0.2486925413731763,0.1,1.118765273665162,0.07034519680940302,0.07331748109925859,0.05513321004210047,0.21036570797312046,0.06919943078632425,0.1921773621769728,6.7828994833014375,0.49775121859256566,5.803509543600496,5.849297436661556,11.277740658194142,6.782899483301435,26.525167125720806
r1600_c2800,1600,2800,2d,powerlaw,,nan,,,,0.35301999714373694,0.5444409116582533,23073.737728752996,,True,,15220,,12.773567876442174,,,0.1,1.2312653269856673,,,,,0.07231803065312262,0.17963048660302067,,,5.488921149198526,,,,
r1600_c2800,1600,2800,3d,weibull,0.9107827593323892,0.39217416100301433,0.3638199169741373,0.21765636957672338,0.5982530351470445,0.3494275666281216,0.5437369380627732,34674.65603608193,,True,26.60001226488319,27938,0.4973547885232015,12.33854466222567,-167.49042285553958,-0.20982486864749,0.1,1.114059597354942,0.07345181593723153,0.07483957350800408,0.05478215214204806,0.2167749072693125,0.07060546857773939,0.1986065623046733,6.826400987302402,0.5152204359542103,5.615314454059146,5.7862437229705845,11.18198758146321,6.826400987302406,26.600012264883187
r1600_c2800,1600,2800,2d,weibull,,0.157187022807923,,,,0.3573663658334796,0.5379629676982257,22823.60269876974,,True,,15220,,12.869560862561727,,,0.1,1.2245732636205802,,,,,0.07470725934705988,0.18438826413299386,,,5.268761682044056,,,,
r1600_c3200,1600,3200,3d,powerlaw,0.6145340701331328,nan,0.7079769504496913,0.43402671978315066,0.6130520485270975,0.11760780427287386,0.5945149545479759,45264.35228170975,,True,35.23926902491722,27938,-0.1439616970954587,19.34131971409856,173.4180798138029,33.54210620321077,0.1,1.2728595887766656,0.15547127420148327,0.11612120740378949,0.1008604544486465,0.09602104062865804,0.023739528876101087,0.0867042650936052,27.669832161324006,0.22182810673860334,13.49122703976383,449.9328864581067,24.275971741334462,27.669832161324006,35.23926902491722
r1600_c3200,1600,3200,2d,powerlaw,,nan,,,,0.1237727138208971,0.5922710109122847,18447.47527975177,,True,,15220,,17.315638598463547,,,0.1,1.1009336403272405,,,,,0.024046142738729667,0.07441859570452566,,,10.683308573436207,,,,
r1600_c3200,1600,3200,3d,weibull,0.6145478779517034,1.0523476910180816,0.707968839909987,0.43402619983476515,0.6130583372708159,0.11760783092302793,0.5945153818118109,45264.35228368532,,True,35.23957943828493,27938,-0.14393998305391376,19.341355621236023,173.42004829537427,33.5401037615729,0.1,1.272859588804443,0.1557633399786238,0.1156059704787398,0.09789899346226005,0.09351771793989938,0.014588882732114958,0.08987561818692624,28.534329216609603,0.22184702536906117,13.646617502933053,449.8646403246367,24.338943664035774,28.534329216609603,35.23957943828493
r1600_c3200,1600,3200,2d,weibull,,0.576781701761264,,,,0.12377272179082018,0.5922750651695269,18447.475354149108,,True,,15220,,17.31543528682136,,,0.1,1.1009336425472336,,,,,0.01868577612651556,0.07600402511013062,,,10.804239268539545,,,,
r1600_c3600,1600,3600,3d,powerlaw,0.8485943397999893,nan,0.46326953874505505,0.272931180652594,0.5891412187210361,0.20511103073291606,0.5338678034123528,25824.032542635632,,True,33.364759727459834,27938,0.24035687323603394,4.911176440654013,166.97547631024713,-156.26236202563206,0.1,0.9614227037272243,0.044729781141248336,0.0442418375623138,0.06629488971411011,0.1355432571254614,0.027672255913710427,0.14423662664572448,7.289645579739173,0.25417873267145935,7.006138377552663,6.948597723033925,9.782754702919938,7.289645579739172,33.364759727459834
r1600_c3600,1600,3600,2d,powerlaw,,nan,,,,0.19593440959201414,0.5345232804916592,13635.659989540953,,True,,15220,,5.599065624091442,,,0.1,0.9465220931918039,,,,,0.026157606042983002,0.15020836378958893,,,7.155059370408626,,,,
r1600_c3600,1600,3600,3d,weibull,0.8437604116648216,0.2979600652598963,0.4672396565723136,0.2712332163181361,0.5805012748873083,0.20789075371130983,0.5255967574159114,25634.61428776417,,True,33.412490934666245,27938,0.21704968805006386,4.716271329414577,167.0520776993647,-156.7136416462629,0.1,0.9578902154322402,0.049164252768829436,0.04747445882096499,0.06394201279050066,0.1343907569055333,0.029676097791878353,0.1422348278276349,7.253768242250841,0.26539742845402503,6.944390477182115,6.827868914274928,9.654268454860688,7.2537682422508425,33.412490934666245
r1600_c3600,1600,3600,2d,weibull,,0.17299407622904725,,,,0.19706569706450236,0.5314865314075211,13616.15981282212,,True,,15220,,5.514731485825675,,,0.1,0.9458450466929673,,,,,0.027684197962357254,0.14873360683597583,,,7.157307700776644,,,,
r1600_c4000,1600,4000,3d,powerlaw,0.9846219350723476,nan,0.2794271835557503,0.25235049642267837,0.9030993091347904,0.34287460857423985,0.7314633076845398,40616.81342486474,,True,37.862907637431206,27938,1.1730907895613356,167.4246978857626,164.98364958968813,-172.13551320712605,0.1,1.2057444387369236,0.025675043761359154,0.07763566609328995,0.06648815874920709,0.13109487915789003,0.03386394756338544,0.09935864745001925,3.961825795297908,0.34746044231878354,18.232018400174702,5.8834081610972015,606.233181439631,3.961825795297908,37.862907637431206
r1600_c4000,1600,4000,2d,powerlaw,,nan,,,,0.3451116672775092,0.7522897617430994,20960.397057855436,,True,,15220,,165.7855720317651,,,0.1,1.1735252175079853,,,,,0.03326892541341267,0.09260267016237142,,,18.816416952927344,,,,
r1600_c4000,1600,4000,3d,weibull,0.9846217088521497,1.427636408049172,0.2794279406779792,0.2523509216396626,0.9030983838888147,0.342874617380351,0.7314635339454831,40616.814090262254,,True,37.86280555774069,27938,1.1730870554904365,167.42472290896546,164.98365682498275,-172.13554452877437,0.1,1.2057444486133675,0.025677222904896168,0.07764560834359188,0.06649548960319836,0.13109369386206943,0.0338639850047766,0.09935623599125974,3.9617852763126384,0.3474804171074181,18.231611084865445,5.8835152826409995,606.2378496193317,3.9617852763126384,37.86280555774069
r1600_c4000,1600,4000,2d,weibull,,0.4496552504231725,,,,0.34511164537426536,0.7523166229609759,20960.39819127674,,True,,15220,,165.79028698984973,,,0.1,1.1735252492368322,,,,,0.03326890863490238,0.09258635177447133,,,18.816842712440465,,,,
r1600_c4400,1600,4400,3d,powerlaw,0.7891055762407486,nan,0.5347393075810878,0.3083988290124949,0.576727434546654,0.24324168660938295,0.4482268868189348,55084.90006656705,,True,55.173126825963834,27938,0.07559041850910209,174.02523204487224,161.7503568296819,-154.00618198381412,0.1,1.4041665608602467,0.18289401816680081,0.18943529549549226,0.14254618978853537,0.15206319939347976,0.038053374828971046,0.134883466926491,9.175666757542523,0.4089399116698895,8.512237665917707,4.553075206069146,11.355441533333085,9.175666757542523,55.173126825963834
r1600_c4400,1600,4400,2d,powerlaw,,nan,,,,0.2383534847317328,0.44908537811741317,33853.71279833237,,True,,15220,,173.16499499589693,,,0.1,1.491405795968306,,,,,0.03841778814349901,0.1259686846282225,,,7.15831018756056,,,,
r1600_c4400,1600,4400,3d,weibull,0.7890911338621428,0.9247090768197672,0.5347545870861528,0.3084055528076134,0.5767235293634368,0.24324165059146094,0.4482290203015478,55084.90278242095,,True,55.1724540882749,27938,0.07555507386808413,174.02550498335097,161.7507214978011,-154.0070987125417,0.1,1.4041665954750975,0.18290819857801016,0.18944280568789315,0.14254842959956637,0.15206497040594644,0.038053435445144265,0.13488303531351215,9.176849080463233,0.40895596012867624,8.51225605806678,4.552919794203734,11.35456042104646,9.176849080463233,55.1724540882749
r1600_c4400,1600,4400,2d,weibull,,0.7097875712240606,,,,0.23835349406742826,0.44909003074189696,33853.71367625478,,True,,15220,,173.16555597972282,,,0.1,1.4914058153064886,,,,,0.03841762369036128,0.12596656190100083,,,7.159173644564651,,,,
r1600_c4800,1600,4800,3d,powerlaw,0.8951000993391912,nan,0.3958984299109281,0.2406459402160227,0.607847675147802,0.26250370332731965,0.5103786795475559,119216.81846539503,,True,52.62253607568555,27938,0.42876662804948484,6.0813166724403676,165.7561131050774,-138.14546571058287,0.1,2.065718349526455,0.03393662534840709,0.05428819421185623,0.08029620661125807,0.16213252938082726,0.028317729564506847,0.1628962395833115,5.641371210458672,0.25885730779634586,5.5398997526518405,4.6314975943151335,9.023303845980585,5.641371210458672,52.62253607568555
r1600_c4800,1600,4800,2d,powerlaw,,nan,,,,0.24003296217597164,0.479589943278857,87615.03133983503,,True,,15220,,5.571552806657788,,,0.1,2.399285802349479,,,,,0.027168204834738446,0.14784359047908646,,,4.8545433973709,,,,
r1600_c4800,1600,4800,3d,weibull,0.8950979248642439,0.9468447628894956,0.39590192003362756,0.24064759973840819,0.6078465083421869,0.26250365200916326,0.5103773252096313,119216.81559162133,,True,52.62223042851167,27938,0.4287558928150992,6.081218899231162,165.7560909114535,-138.1460864367233,0.1,2.065718324628931,0.03274599931282998,0.053509091686035175,0.07988334825471076,0.15955392320417952,0.028157990031659436,0.16218216109593123,5.62914054688995,0.249662533250588,5.538638901144065,4.603441902164282,9.15849284403032,5.62914054688995,52.62223042851167
r1600_c4800,1600,4800,2d,weibull,,0.633017785441017,,,,0.24003298582539168,0.479591332201659,87615.03188832605,,True,,15220,,5.571329894384289,,,0.1,2.39928580985953,,,,,0.027168038849242144,0.14784336976931026,,,4.854654368102249,,,,
r1600_c5200,1600,5200,3d,powerlaw,0.9411023027876586,nan,0.31887380071921595,0.2132142378409048,0.6686477137977553,0.2683923846043251,0.4158753315600314,165653.9973126417,,True,61.99081588866207,20323,0.7404619197012332,170.51864453135377,160.90612971427552,-147.6691241310493,0.1,2.8550061720970557,0.1780869163952591,0.2840912875600612,0.14075677156624175,0.18553689967584244,0.039041732138334395,0.09331032168821457,6.605572241565288,0.9735576270742242,159.48678541296985,7.5633067995435574,18.105854486718325,6.605572241565288,61.99081588866207
r1600_c5200,1600,5200,2d,powerlaw,,nan,,,,0.2506263935330854,0.41609304259648305,138871.8973852917,,True,,12176,,170.58961219235587,,,0.1,3.3771851030423563,,,,,0.03570110789021939,0.08946884650637527,,,11.699974974334769,,,,
r1600_c5200,1600,5200,3d,weibull,0.9410953637818092,1.374603104965631,0.31889006993514024,0.2132235879210365,0.6686429212562326,0.26839235938179834,0.4158830791142177,165654.00046238632,,True,61.98960349775399,20323,0.7404037326023629,170.5191127340038,160.90644042487259,-147.6707973893668,0.1,2.855006199239595,0.1780834307360479,0.28407113109437987,0.1407500552121957,0.18553145924643236,0.039041597779618395,0.0932966571316768,6.605015969252866,0.9734459778856941,159.48707769680775,7.56348952737277,18.103925352619957,6.605015969252866,61.98960349775399
r1600_c5200,1600,5200,2d,weibull,,0.6993699787315754,,,,0.25062672233806055,0.416104476991165,138871.90075146593,,True,,12176,,170.59041198643442,,,0.1,3.37718514397286,,,,,0.03570140977766501,0.08946093984345978,,,11.700954590388367,,,,
r1600_c800,1600,800,3d,powerlaw,0.9906705604144047,nan,0.09662765333584643,0.0027448301327519737,0.028406258850267565,0.03907907899383456,0.23458577262622599,488598.680264618,,True,89.62543054852084,27938,-1.2242554637304117,179.43085208252262,176.07740628497308,-90.41761925858094,0.1,4.181946651500821,0.12311243661445848,0.5863805293688751,0.641262298656267,1.484112929354582,0.14954665457792987,0.4195081599185028,33.90249343345762,5.342303157523286,287.9351434546461,453.31709978682255,402.00884285473575,33.90249343345762,89.62543054852084
r1600_c800,1600,800,2d,powerlaw,,nan,,,,0.14398124198667106,0.5824804851503325,205465.36124700808,,True,,15220,,178.57716887798495,,,0.1,3.6741931386235738,,,,,0.0268856569426319,0.16440449632090712,,,161.27974241777903,,,,
r1600_c800,1600,800,3d,weibull,0.9976172513818221,2.627128176368932,0.04881680217787323,0.0005764968333572621,0.01180939364394839,0.14414380551392622,0.581790896106786,445747.72183025687,,True,89.43573804790189,27938,-1.4191792742269067,178.60690883560395,-153.2353001836986,-90.32081379121158,0.1,3.9943572923982207,0.3521029023263055,0.7478999366048559,0.3045523586632235,0.6586867162822165,0.0382629744998607,0.18535610599093033,33.83621391381373,47.08837319308973,161.22571986338357,644.5380030002807,249.8299208053577,34.52285005363056,90.56426195209811
r1600_c800,1600,800,2d,weibull,,0.5839367221928409,,,,0.14398129184966596,0.5824817537460218,205465.3612589195,,True,,15220,,178.57708930624548,,,0.1,3.6741931387300752,,,,,0.026718557554004187,0.16406256392412863,,,161.29054605454957,,,,
r2000_c1200,2000,1200,3d,powerlaw,0.8300112717361074,nan,0.4584186827739174,0.2199627982914819,0.47982948024821886,0.23769349234247783,0.3143157947637985,278172.32658090186,,True,65.47533064548873,27938,0.04564787024540351,170.8201845471328,-179.38809235583423,152.75265760899444,0.1,3.1554354833732376,0.14766528268891588,0.17390051270687337,0.08607022463296284,0.11392091792944442,0.06566264139699764,0.11775039658924494,14.773208854858403,0.49241377482761983,3.4618065094952692,640.4871826720329,232.21829170346493,14.773208854858403,65.47533064548873
r2000_c1200,2000,1200,2d,powerlaw,,nan,,,,0.2650050645384987,0.3243269829980495,220443.00093479553,,True,,15220,,171.32416935263177,,,0.1,3.8057550387408217,,,,,0.0533591078380445,0.0947695583973126,,,3.048240954295788,,,,
r2000_c1200,2000,1200,3d,weibull,0.8299776439534772,1.0017711089202432,0.4584604185777638,0.21997995853810842,0.47982322927796117,0.23769470743394816,0.31431968520302295,278172.32737499767,,True,65.47621911798761,27938,0.04554380384007817,170.8202301502661,-179.38841968609972,152.75309775956458,0.1,3.155435487877133,0.15106754789380356,0.17720561221651387,0.08407671161775536,0.10296062172847327,0.05778318314750433,0.11187950473462277,14.370757019343971,0.48845180903947494,3.448669327467996,640.5062214347573,232.11854619116747,14.370757019343971,65.47621911798761
r2000_c1200,2000,1200,2d,weibull,,0.7876677064052876,,,,0.26500463858435896,0.32432632329444955,220443.0016148822,,True,,15220,,171.32426784290453,,,0.1,3.8057550446113715,,,,,0.05335803700572987,0.09233663762782279,,,3.040215915213527,,,,
r2000_c1600,2000,1600,3d,powerlaw,0.9861815930023542,nan,0.2089540737966825,0.1739585139458724,0.8325203274818099,0.29855319273638314,0.29031065236321607,61679.51522176508,,True,73.45059720878676,27938,1.382343153733804,172.59553748687338,173.0098942879837,175.65059115624322,0.1,1.4858426466961798,0.03859068472299645,0.10669643834887443,0.07278785572205924,0.26145328359073255,0.0429292551379067,0.0985504287500484,3.555346337935383,0.7290383521834406,3.4640884528948717,1.5645179887792249,513.3597649721593,3.555346337935383,73.45059720878676
r2000_c1600,2000,1600,2d,powerlaw,,nan,,,,0.2966974734456968,0.3104418436207144,33698.911803605544,,True,,15220,,173.0720153846618,,,0.1,1.4879920547614545,,,,,0.044395142770147465,0.07902217107123537,,,2.8653254160341257,,,,
