chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c800,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.809178450565786,0.031746182628213264,-0.044347791487831856,0.12090735555465393,0.47957355655108963,0.022877226147280914,0.4587702287111804,0.05413303590653233,0.2200140702227776,0.03797252251024694,0.7094171926734563,0.11891111794891464,4
r2800_c1200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.981976620791017,0.007295648538979879,1.322789732637081,0.24165923482382007,0.18537649799285702,0.04215201199610647,0.6958809618910279,0.030334440680873914,0.12899997573525954,0.031517550813640806,0.8975839555004028,0.038093655725124805,4
r2800_c1200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9980733178170349,0.0017804870033157104,2.4331890193769206,0.5688210855570767,0.06318471375648646,0.025691297048835316,0.7200001499921922,0.08225073904031269,0.04549300338188398,0.01524367595970704,0.6997585654757147,0.04836618765589972,4
r2800_c1200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9984711804588327,0.0006129203903363745,2.443054930105214,0.35159892415195027,0.04612107754905873,0.010215978721447434,0.530767986721504,0.10996087448648752,0.024479591476140265,0.00732844821827331,0.5191210703468985,0.06874866672545032,4
r2800_c1200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9988607321517178,0.004971911086360338,2.0585082977128373,0.5859491017569827,0.03510521792094244,0.04492653058596945,0.2750239200413362,0.07550795234726174,0.009654774646522955,0.01804722967949022,0.3496198188994695,0.1122651505644295,3
r2800_c1200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9974112322043215,0.012095146586554053,1.0559767003496732,1.7535616131912932,0.051444157462977654,0.06596372529278297,0.1478907164447859,0.17947141774310318,0.007608113304098145,0.009806983840740384,0.20928407020330392,0.21629028206183812,4
r2800_c1600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.963173906902387,0.0454108870649697,0.9746146566808331,0.42143483379062774,0.2798419925081456,0.08959536235745295,0.7416220806109165,0.11279607115883185,0.20753700072619544,0.04150109492437615,0.8301372566595694,0.009243900363996404,4
r2800_c1600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.99455165059977,0.02471766806230518,1.9028761253715252,1.193253905241084,0.09693057561276618,0.10653400889067284,0.6499342034445451,0.18721582248320578,0.06299849645030445,0.03783763999348903,0.49564769874557674,0.07823990595976522,4
r2800_c1600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9997073739011832,0.0006267841597789037,3.3039252622227706,0.2690426881198955,0.02070834979179412,0.01082015357066187,0.5636662115147165,0.010373719252153746,0.011672597073862161,0.0055191401351475915,0.2994692227354578,0.034083133795903386,2
r2800_c1600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9973759234129235,0.01001745757980639,2.0619409564389968,0.4125087750328527,0.05737665297169333,0.07687912279879226,0.4510501065678879,0.1944969121152109,0.025879745437390998,0.05386172160238599,0.2630481539131444,0.04560724926993956,4
r2800_c1600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.83051771762006,0.24717836658314754,0.0361175189313081,0.6560703545085533,0.4562539207528732,0.16751970113488163,0.4730338816027747,0.23257286121803317,0.21582356313021636,0.11100530098048376,0.4017457563891036,0.15751746078058618,4
r2800_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9096171007936144,0.05875077347116026,0.5473652225325774,0.32365423408191796,0.45618293092480844,0.11906625397140304,0.7885999167769482,0.04245935289751766,0.3597458213623682,0.08464239817625901,0.9252581164171335,0.06006011036614658,4
