row,col,chunk,central_ok,converged,a1,a2a1,a3a2,alpha,beta,s2_noise,var_inf,rms,se_a2a1,se_a3a2,se_a1,n_ok,floor_frac,degen
2000,2800,r2000_c2800,True,True,0.2074274504901685,0.24832190235953053,0.7220041671048889,0.8860500251954868,2.8949916984573587,0.0169383778448383,1.1305227255707946,1.3471239739538716,0.04340189670554365,0.21315696289490504,0.03720272790292055,4,0.014982784035841658,False
2000,3200,r2000_c3200,True,True,6.953385663001554,0.3184189151097019,0.4104646502473711,0.5009988509456599,9.999999999999998,0.022563249611324915,3.050850468283499,1.9616552996367476,0.05845521662820005,0.048436705267373766,3.064712998308958,4,0.0073957245187502366,False
2000,3600,r2000_c3600,True,True,4.515525680246849,0.3666034229447179,0.23693507729217295,0.47373252590718995,9.999999999999998,0.0074709595210782015,2.0697098064772916,2.145457298214191,0.4047436462551176,0.0999334695924896,15.8935348273781,4,0.0036096652282833794,False
2000,4000,r2000_c4000,True,True,2.6724868264727974,0.7398527426146364,0.2370385030745029,0.3669365778750216,1.0000000000000677,1.0000000026730423e-08,1.621377717004622,2.05946723814991,0.2916792422012603,0.11767784313931805,3.946344606849626,4,6.16759433773686e-09,False
2000,400,r2000_c400,True,True,0.78172819488908,0.45346631873953824,0.4289275430643933,3.430153122821663,9.99999992169027,0.41071704529768355,0.26878921154239765,1.9015576363554125,0.3628480027239887,0.31118018532707387,1.1947809791446637,4,1.5280265265888426,True
2000,4400,r2000_c4400,True,True,4.9725181559867115,0.02878930264509161,0.02566905993434576,0.6268879784307365,2.0165447574078765,0.15084486463094357,0.6697120921509999,3.667427924310967,0.4435544565088341,0.34133056430450714,1130.8934047592772,4,0.22523837690679266,False
2000,4800,r2000_c4800,True,True,0.5295707107995015,0.7389041703494044,0.16807738551052978,0.575418706113915,9.999238071741056,0.2583596620675455,0.2870663572071287,2.581125710892732,0.20780091629435543,0.3373478669952171,3.8581202295795394,4,0.899999793013466,False
2000,5200,r2000_c5200,True,True,4.118576470497419,0.043895286801161865,0.29220416764329504,2.4596208038756924,5.436094343788034,0.35794327270483345,0.3197145350563558,3.468328233346695,0.28819613169132474,0.3540178271079446,34.31560335431207,4,1.1195714722251808,True
2000,5600,r2000_c5600,True,True,20.777766921462078,0.09536769778420512,0.2427055266284258,0.6135542523434738,9.99963509402501,0.4341885875232561,0.23366094617531422,2.0887889450193375,0.03201122307943036,0.18488851659213423,9.223987369432184,4,1.8581992182702511,True
2000,800,r2000_c800,True,True,3.194562327277574,0.47321375494983187,0.5585331022452309,0.5808758423445554,9.999999995858133,0.2799286511825867,0.46388005196102494,1.4066136667544036,0.13752270283827356,0.43028166204812773,1.3362205433529533,4,0.6034505040671726,False
2400,1200,r2400_c1200,True,True,2.966150894558842,0.4446153838423627,0.34655898059684415,0.7384482900234474,9.999999999822677,0.22700216596485065,3.9999999999723395,1.593576182132888,0.13343443782325712,0.08248084100892498,1.408545018741109,4,0.0567505414916051,False
2400,1600,r2400_c1600,True,True,1.7079692973677962,0.42741790295184856,0.19156136079457267,0.5877169453142582,1.6215597752033075,2.167609512793402e-06,2.320190769165173,1.2334199827065986,0.15412999182550105,0.03965247188696909,0.3081552079596812,4,9.342376245955538e-07,False
2400,2000,r2400_c2000,True,True,2.2627363828461826,0.3463381572595087,0.3589547523191906,0.49834590026877434,9.999999913479368,1.0000000047354636e-08,2.4016561027145302,1.215709954758341,0.5384028371842515,0.13635020581797225,18.277034328606575,4,4.163793490688318e-09,False
2400,2400,r2400_c2400,True,True,8.387156119612568,0.22362944066999516,0.5113892488233138,0.4358140367438976,9.999999999999998,1.0000000000000018e-08,3.4854874170020147,1.5995947687719247,0.19117609128200277,0.11077112303063469,6.904955696917321,4,2.8690391912535882e-09,False
2400,2800,r2400_c2800,True,True,0.20868285100947767,0.3000356251173088,0.7047244615092311,0.7200294668369595,1.0,1.0000000000000018e-08,0.8761127503804506,1.8230756230500273,0.08731664087104886,0.1441874778595028,0.07423816983133046,4,1.1414056005528437e-08,False
2400,3200,r2400_c3200,True,True,0.3030645096885733,0.3135788025021853,0.4324354526060311,0.8281436472009021,1.0000000000000926,1.0000012556159576e-08,0.9242795429804748,1.6252351031229357,0.0714396722690903,0.19707554152340118,0.0712782518420827,4,1.0819251201766373e-08,False
2400,3600,r2400_c3600,True,True,0.23541766828352143,0.26006378593688856,0.5968511405469377,0.7137957169570579,1.0,1.0000000000000018e-08,0.7041090321782904,1.8395486853222363,0.16062147566215967,0.33442001086455175,0.21322094800288954,4,1.4202345862633214e-08,False
2400,4000,r2400_c4000,True,True,0.18106379954552634,0.17807433418982865,0.8004747945745926,1.0160218786534607,1.0,0.050707845830834354,0.7530317931660605,1.7741001907101672,0.018020160153639914,0.14687957703446555,0.054324057205592705,4,0.06733825356514812,False
