chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2400_c4000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.032093683853577575,4.1209420484270955,2050,0.208793890562877,0.01701093052706724,0.15370987995413954,0.008310850068929706,14.769239975046737,1.565928890277517,0.7637269427036556,0.030000608849263945,4
r2400_c4000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03866547577672997,2.9376395559098802,8360,0.1636473255487926,0.012006147800299372,0.23627319082096201,0.03391068389697402,15.064306441823708,1.4705463498810845,0.7341221164966513,0.058555106860027344,4
r2400_c4000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.04044348377882579,2.4284416888790936,33460,0.14141300452092975,0.01243889885136183,0.285995505970881,0.0760859067591061,15.264958703947057,1.552515122481385,0.6630384325170535,0.12662309467710844,4
r2400_c4000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.03824053655776584,2.002409553072387,132360,0.12267316454748994,0.03878161229682192,0.3117269917901396,0.21569622040005598,15.553005304015812,2.0399424541666673,0.607916550497696,0.22904439578671867,4
r2400_c4000,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.0195229274635896,1.8492576105658587,164355,0.12350102436779335,0.08784138408470551,0.1580790731374759,0.16551704519593693,15.953133263376182,3.5863057230393496,0.9336531166695522,0.1672974111460955,4
r2400_c4400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.09654828105106834,2.7341804932192213,2050,0.22774390491769783,0.025233530131443825,0.4239335453827359,0.1776969997595204,14.22913919603561,1.9111631803319482,0.717069354613134,0.023660535941092155,4
r2400_c4400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.06240614685642514,1.859961198119078,8360,0.18238444800329146,0.034098279539560725,0.34216813735839424,0.09182371413962662,14.336249449731705,1.85699726345445,0.6943058172923593,0.02424778406808904,4
r2400_c4400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.083402955202223,1.824013961607817,33460,0.1511787316557275,0.06440002735918748,0.5516844485251589,0.5499214140434532,14.032452484704212,1.9126940902084237,0.66453763953967,0.1142809615097811,4
r2400_c4400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.1149912085676152,1.6225210852423244,132360,0.1322590799029318,0.1186140488008623,0.8694390483587977,1.4266192059009526,13.365092247754742,2.3966002722561504,0.5747728077660912,0.16040378254465112,4
r2400_c4400,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.11667276839685888,1.5617007487229593,164355,0.13995056901153033,0.1539500742616558,0.8336712685122871,1.2878195096300538,12.860984110183892,3.0202382774946495,0.575737552508323,0.12711885240976017,4
r2400_c800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.08785294552374072,3.7938011026036325,2050,0.2109675579393115,0.031755074566067465,0.4164286982409549,0.1673172208806594,171.7635887887587,1.2792340454673277,0.5458376770168816,0.14212430415139324,4
