chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2800_c2800,3,0.15214974647591237,0.15214974647591237,0.38899316577780224,0.40291676681469857,2.1118389304317886,2.1768021803866437,119.76371761642363,122.01357921371572,0.3680083117645525,0.33363138986404783,True,True,True,-0.013923601036896327
r2800_c2800,4,0.26240258229115665,0.2760041632626885,5.670985701679995e-07,0.39906954022392344,8.147742819072123,1.095492704019283,179.71305075573582,112.4994185417004,0.545190298817416,0.3477322261268199,False,True,False,-0.3990689731253533
r2800_c3200,0,0.01915451822365661,0.01915451822365661,0.4316001925805863,0.4226908889743193,0.07762304647923449,0.08612189421227999,160.31806392095064,160.7151364604725,0.35465612108007155,0.5740836340820442,True,True,True,0.008909303606267016
r2800_c3200,1,0.03821828837304667,0.03821828837304667,0.3511056254983678,0.3266282843308697,0.13511641574171476,0.15529616986684383,159.4151279711463,160.18516313802644,0.25096316196609236,0.46594736605412795,True,True,True,0.024477341167498112
r2800_c3200,2,0.07625551053335333,0.07625551053335333,0.25944977993094026,0.22781944838022086,0.27955111543197003,0.22665751947094384,158.89160260655754,160.71575484834335,0.1308661680540698,0.31546438529437776,True,True,True,0.0316303315507194
r2800_c3200,3,0.15214974647591237,0.15214974647591237,0.23556843868113564,0.22867037370827165,0.18279752433866428,0.2330510221571332,157.16833299664324,161.41355690437493,0.14477300054225622,0.2901197538054985,True,True,True,0.006898064972863993
r2800_c3200,4,0.26240258229115665,0.2760041632626885,0.30826331396271883,0.3032408766842332,0.5831797743288665,0.39044392272544304,151.87930117078704,159.41769264469073,0.16798866200795104,0.35501626035548656,True,True,True,0.005022437278485614
r2800_c3600,0,0.01915451822365661,0.01915451822365661,0.596983215389425,0.5902610528592855,0.060542421420043964,0.059953035089738864,166.0754846378229,166.24434753261286,0.302694355790903,0.8501331278297651,True,True,True,0.006722162530139464
r2800_c3600,1,0.03821828837304667,0.03821828837304667,0.5399552548060695,0.5307586569847624,0.09992460567747011,0.11846975366844813,165.63995269777615,166.93535027331183,0.2049845765551793,0.875883755670488,True,True,True,0.009196597821307106
r2800_c3600,2,0.07625551053335333,0.07625551053335333,0.5327097251847371,0.5099739704163554,0.13393226515857273,0.13217443664354048,167.64631452007825,170.58879166280101,0.1726276199932522,0.9296101610952128,True,True,True,0.022735754768381744
r2800_c3600,3,0.15214974647591237,0.15214974647591237,0.5603860429196226,0.4695577042410184,0.09427622794386163,0.18115147698834694,175.6340548024114,177.2798262329743,0.14532598447664108,0.7566426946286615,True,True,True,0.09082833867860418
r2800_c3600,4,0.26240258229115665,0.2760041632626885,0.05617630303257141,0.6096385458266529,2.3932820964218067,0.2107154140099017,4.21636561818072,172.88958260609704,0.14993206958950786,0.8754108759767505,True,True,True,-0.5534622427940815
r2800_c400,0,0.01915451822365661,0.01915451822365661,0.36560525017528894,0.35982405079681246,0.18264469848339474,0.13221249869054832,164.3425340371748,164.22902751557166,0.4245873695968858,0.49032878131464713,True,True,True,0.005781199378476487
r2800_c400,1,0.03821828837304667,0.03821828837304667,0.28917517883597715,0.2713738621577633,0.18160839273113558,0.2621450614188511,162.96141013977595,162.54263100542966,0.22771985166253286,0.45552705724510334,True,True,True,0.01780131667821383
